,question_id,semantic_str,image_id,answer,op_select,op_query,op_filter,op_relate,op_verify,op_choose,op_exist,op_or,op_different,op_and,op_same,op_common,skipped,model_response,correct,timeout,runtime_sec,answer_similarity
2101,202053391,"select: baseball (9)->relate: person,to the left of,s (4) [0]->verify rel: helmet,wearing,o (-) [1]",n334278,no,1,0,0,1,1,0,0,0,0,0,0,0,False,yes,False,False,1.7561752796173096,0.7000375390052795
2102,202053393,"select: baseball (9)->relate: person,looking at,s (4) [0]->query: name [1]",n334278,batter,1,1,0,1,0,0,0,0,0,0,0,0,False,catcher,False,False,0.9062659740447998,0.47446495294570923
2103,201370416,"select: chickens (-)->exist: ? [0]->select: chair (-) ->exist: ? [2]->or:  [1, 3]",n351318,no,2,0,0,0,0,0,2,1,0,0,0,0,False,no,True,False,0.6472032070159912,1.0000001192092896
2104,201303338,"select: jacket (3)->relate: person,wearing,s (0) [0]->query: race [1]",n518912,caucasian,1,1,0,1,0,0,0,0,0,0,0,0,False,asian,False,False,0.8967866897583008,0.7562060952186584
2105,201621759,"select: speaker (7)->exist: ? [0]->select: picture (-) ->exist: ? [2]->or:  [1, 3]",n275148,yes,2,0,0,0,0,0,2,1,0,0,0,0,False,yes,True,False,0.6577577590942383,0.9999999403953552
2106,20896701,select: furniture (8)->filter color: brown [0]->query: name [1],n548534,cabinets,1,1,1,0,0,0,0,0,0,0,0,0,False,chair,False,False,0.37747788429260254,0.3017624020576477
2107,2093853,select: animal (4)->choose name: giraffe|monkeys [0],n450919,giraffe,1,0,0,0,0,1,0,0,0,0,0,0,False,giraffe,True,False,0.3451230525970459,0.9999998807907104
2108,201621750,"select: storage box (4)->filter material: metal [0]->verify color: black [1]->verify: empty  [1]->and:  [2, 3]",n275148,no,1,0,1,0,2,0,0,0,0,1,0,0,False,no,True,False,0.3831820487976074,1.0000001192092896
2109,202158963,select: person (3)->filter age: old [0]->choose hposition: right|left [1],n406334,right,1,0,1,0,0,1,0,0,0,0,0,0,False,right,True,False,0.35629892349243164,1.0
2110,20342383,select: vehicle (3)->filter color: blue [0]->query: name [1],n16425,bus,1,1,1,0,0,0,0,0,0,0,0,0,False,bus,True,False,0.36864566802978516,1.0
2111,202286908,"select: pants (6)->verify length: long [0]->verify color: yellow  [0]->and:  [1, 2]",n413002,no,1,0,0,0,2,0,0,0,0,1,0,0,False,no,True,False,0.3421003818511963,1.0000001192092896
2112,20342389,"select: bus (2)->relate: bus,to the right of,s (3) [0]->query: color [1]",n16425,blue,1,1,0,1,0,0,0,0,0,0,0,0,False,beige,False,False,0.4083857536315918,0.6343703866004944
2114,20508584,"select: woman (0)->filter face expression: not(sad) [0]->verify color: brunette [1]->verify age: young  [1]->and:  [2, 3]",n511913,no,1,0,1,0,2,0,0,0,0,1,0,0,False,no,True,False,0.34749436378479004,1.0000001192092896
2115,201758057,"select: paper container (8)->relate: _,sitting on top of,o (6) [0]->query: name [1]",n4777,table,1,1,0,1,0,0,0,0,0,0,0,0,False,cup,False,False,2.770101547241211,0.28630387783050537
2116,201593920,"select: fence (2)->filter: sturdy [0]->relate: _,in front of,s (4) [1]->query: name [2]",n200907,pole,1,1,1,1,0,0,0,0,0,0,0,0,False,ball,False,False,2.803086519241333,0.32849931716918945
2117,201759286,"select: chair (6)->choose rel: pot,to the right of|to the left of,s (3) [0]",n150962,right,1,0,0,0,0,1,0,0,0,0,0,0,False,to_the_left_of,False,False,0.8742108345031738,0.2835211753845215
2118,201322754,select: sign (9)->filter material: metal [0]->query: name [1],n311910,street sign,1,1,1,0,0,0,0,0,0,0,0,0,False,traffic_sign,False,False,0.35561347007751465,0.6503351330757141
2119,201322752,select: sign (9)->filter material: metal [0]->query: name [1],n311910,street sign,1,1,1,0,0,0,0,0,0,0,0,0,False,traffic_sign,False,False,0.3547210693359375,0.6503351330757141
2120,201322751,select: sign (9)->filter color: white [0]->query: name [1],n311910,street sign,1,1,1,0,0,0,0,0,0,0,0,0,False,traffic_sign,False,False,0.367739200592041,0.6503351330757141
2121,202244413,select: container (4)->verify: closed [0],n296467,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,no,False,False,0.34636569023132324,0.7000375390052795
2122,20710518,"select: helmet (7)->relate: child,to the right of,s (8) [0]->filter gender: female [1]->relate: place,standing on,o (10) [2]->query: name [3]",n489699,ground,1,1,1,2,0,0,0,0,0,0,0,0,False,snow,False,False,1.5937714576721191,0.3260175883769989
2123,201983988,"select: luggage cart (5)->relate: person,pulled by,o (6) [0]->query: name [1]",n16378,woman,1,1,0,1,0,0,0,0,0,0,0,0,False,employee,False,False,0.8551387786865234,0.39991235733032227
2124,201228066,"select: car (1)->filter color: silver [0]->relate: _,in front of,s (0) [1]->query: name [2]",n154856,van,1,1,1,1,0,0,0,0,0,0,0,0,False,car,False,False,3.0384364128112793,0.4689578711986542
2125,202241133,"select: plant (6)->relate: furniture,on,o (13) [0]->query: name [1]",n460385,shelf,1,1,0,1,0,0,0,0,0,0,0,0,False,bar_stool,False,False,0.8682079315185547,0.3644166588783264
2126,20308413,"select: oven (14)->verify rel: bread,to the left of,o (25) [0]",n278312,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.8191008567810059,0.9999999403953552
2127,20710512,"select: pants (9)->relate: person,wearing,s (8) [0]->query: name [1]",n489699,child,1,1,0,1,0,0,0,0,0,0,0,0,False,child,True,False,0.8425450325012207,1.0000001192092896
2128,20710513,"select: pants (9)->relate: person,wearing,s (8) [0]->query: name [1]",n489699,child,1,1,0,1,0,0,0,0,0,0,0,0,False,child,True,False,0.8490147590637207,1.0000001192092896
2129,20710514,"select: child (8)->filter gender: not(male) [0]->relate: _,wearing,o (9) [1]->query: name [2]",n489699,pants,1,1,1,1,0,0,0,0,0,0,0,0,False,snowsuit,False,False,2.428987741470337,0.47653430700302124
2130,201983984,"select: woman (6)->filter face expression: not(sad) [0]->relate: _,pulled by,s (5) [1]->query: name [2]",n16378,luggage cart,1,1,1,1,0,0,0,0,0,0,0,0,False,blouse,False,False,2.781384229660034,0.06478798389434814
2131,20710517,"select: child (8)->filter gender: female [0]->verify rel: jeans,wearing,o (-) [1]",n489699,no,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.8438012599945068,0.7000375390052795
2132,20754716,"select: person (2)->filter activity: looking down [0]->verify rel: coat,wearing,o (-) [1]",n566028,no,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.9443135261535645,0.7000375390052795
2133,20482456,select: person (6)->filter pose: standing [0]->query: name [1],n195249,woman,1,1,1,0,0,0,0,0,0,0,0,0,False,person,False,False,0.3654491901397705,0.5288609266281128
2134,201185260,"select: backpack (2)->filter color: not(blue) [0]->exist: ? [1]->select: briefcase (-) ->filter color: not(blue) [3]->exist: ? [4]->or:  [2, 5]",n95904,no,2,0,2,0,0,0,2,1,0,0,0,0,False,yes,False,False,0.7164037227630615,0.7000375390052795
2135,201430645,"select: door (1)->exist: ? [0]->select: window (-) ->exist: ? [2]->and:  [1, 3]",n206785,no,2,0,0,0,0,0,2,0,0,1,0,0,False,no,True,False,0.6483793258666992,1.0000001192092896
2136,20403522,"select: trash can (7)->verify rel: nightstand,below,o (-) [0]",n249639,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.8234894275665283,1.0000001192092896
2137,201056156,"select: grass (9)->relate: person,running on,s (6) [0]->query: name [1]",n259002,soccer player,1,1,0,1,0,0,0,0,0,0,0,0,False,man,False,False,0.8357400894165039,0.16701968014240265
2138,201056155,"select: ball (0)->relate: grass,underneath,s (9) [0]->filter color: green [1]->relate: person,running on,s (6) [2]->query: name [3]",n259002,soccer player,1,1,1,2,0,0,0,0,0,0,0,0,False,man,False,False,1.5193593502044678,0.16701968014240265
2139,202246360,"select: laptop (2)->relate: furniture,on,o (7) [0]->query: name [1]",n310828,computer desk,1,1,0,1,0,0,0,0,0,0,0,0,False,desk,False,False,0.7405803203582764,0.9031616449356079
2140,201704553,select: grass (2)->query: height [0],n164272,tall,1,1,0,0,0,0,0,0,0,0,0,0,False,short,False,False,0.3457012176513672,0.5797072649002075
2141,201482068,"select: jeans (22)->relate: man,wearing,s (2) [0]->relate: _,covering,s (1) [1]->query: name [2]",n470920,jacket,1,1,0,2,0,0,0,0,0,0,0,0,False,bag,False,False,7.493025302886963,0.47167056798934937
2142,201704559,select: grass (2)->filter height: not(tall) [0]->exist: ? [1],n164272,no,1,0,1,0,0,0,1,0,0,0,0,0,False,yes,False,False,0.3468923568725586,0.7000375390052795
2143,201804566,"select: artwork (10)->relate: device,under,s (6) [0]->choose: off|on [1]",n51002,off,1,0,0,1,0,1,0,0,0,0,0,0,False,on,False,False,0.7416374683380127,0.5961568355560303
2144,202100785,"select: jars (17)->relate: appliance,sitting on top of,o (1) [0]->query: name [1]",n280089,stove,1,1,0,1,0,0,0,0,0,0,0,0,False,gas_stove,False,False,0.8268611431121826,0.777809739112854
2145,20381239,"select: keyboard (8)->relate: furniture,under,s (11) [0]->query: name [1]",n398257,desk,1,1,0,1,0,0,0,0,0,0,0,0,False,desk,True,False,0.7402198314666748,0.9999999403953552
2146,201879336,"select: logo (10)->relate: _,in front of,o (18) [0]->query: name [1]",n290409,truck,1,1,0,1,0,0,0,0,0,0,0,0,False,fire_truck,False,False,2.4826858043670654,0.580781102180481
2147,20734132,"select: trees (19)->relate: buildings,behind,s (3) [0]->choose size: small|large [1]",n90944,small,1,0,0,1,0,1,0,0,0,0,0,0,False,large,False,False,0.8454504013061523,0.5980595946311951
2148,2097685,"select: monitor (1)->relate: _,in front of,o (6) [0]->query: name [1]",n513429,poster,1,1,0,1,0,0,0,0,0,0,0,0,False,computer_monitor,False,False,2.9997501373291016,0.29896116256713867
2149,20734137,"select: sky (8)->relate: _,in front of,s (3) [0]->query: name [1]",n90944,buildings,1,1,0,1,0,0,0,0,0,0,0,0,False,wetsuit,False,False,2.8162715435028076,0.14441226422786713
2150,202036618,"select: spinach (10)->select: pizza (6) ->choose healthier:  [0, 1]",n200225,spinach,2,0,0,0,0,1,0,0,0,0,0,0,False,pizza,False,False,0.6828465461730957,0.3967739939689636
2151,202081011,select: house (0)->query: size [0],n314630,tiny,1,1,0,0,0,0,0,0,0,0,0,0,False,tiny,True,False,0.3413999080657959,1.0000001192092896
2152,202286530,"select: backpack (4)->filter hposition: left [0]->relate: child,to the right of,s (-) [1]->exist: ? [2]",n413002,no,1,0,1,1,0,0,1,0,0,0,0,0,False,no,True,False,0.6810259819030762,1.0000001192092896
2153,202286533,"select: ground (9)->relate: animal,standing on,s (11) [0]->query: name [1]",n413002,elephant,1,1,0,1,0,0,0,0,0,0,0,0,False,bear,False,False,0.8055284023284912,0.5268859267234802
2154,202286532,"select: ground (9)->relate: animal,standing on,s (11) [0]->query: name [1]",n413002,elephant,1,1,0,1,0,0,0,0,0,0,0,0,False,bear,False,False,0.809995174407959,0.5268859267234802
2155,20754574,"select: skateboard (7)->relate: person,above,s (1) [0]->choose gender: male|female [1]",n566028,male,1,0,0,1,0,1,0,0,0,0,0,0,False,male,True,False,0.8975560665130615,1.0000001192092896
2156,20306513,"select: gift (5)->relate: person,near,s (0) [0]->relate: _,holding,o (2) [1]->query: name [2]",n554880,cell phone,1,1,0,2,0,0,0,0,0,0,0,0,False,scarf,False,False,3.664496421813965,0.31685489416122437
2157,201175380,"select: mirror (8)->relate: animal,in front of,s (1) [0]->query: name [1]",n357784,cat,1,1,0,1,0,0,0,0,0,0,0,0,False,cat,True,False,0.8414888381958008,1.0
2158,20536137,"select: giraffe (1)->filter color: not(dark brown) [0]->exist: ? [1]->select: bear (-) ->filter color: not(dark brown) [3]->exist: ? [4]->or:  [2, 5]",n410476,no,2,0,2,0,0,0,2,1,0,0,0,0,False,no,True,False,0.7194256782531738,1.0000001192092896
2159,20306517,"select: man (0)->relate: device,holding,o (2) [0]->query: name [1]",n554880,cell phone,1,1,0,1,0,0,0,0,0,0,0,0,False,earphone,False,False,0.8025658130645752,0.5862041711807251
2160,20456447,"select: teddy bear (3)->relate: _,around,s (2) [0]->query: name [1]",n65885,tie,1,1,0,1,0,0,0,0,0,0,0,0,False,teddy_bear,False,False,2.067842960357666,0.24037206172943115
2161,20306514,"select: man (0)->relate: _,holding,o (2) [0]->query: name [1]",n554880,cell phone,1,1,0,1,0,0,0,0,0,0,0,0,False,helmet,False,False,2.3416128158569336,0.30024686455726624
2162,201859033,"select: hat (1)->verify size: large [0]->verify color: red  [0]->and:  [1, 2]",n460556,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,yes,True,False,0.33851051330566406,0.9999999403953552
2163,201859035,"select: hat (1)->filter size: not(large) [0]->exist: ? [1]->select: gloves (-) ->filter size: not(large) [3]->exist: ? [4]->or:  [2, 5]",n460556,no,2,0,2,0,0,0,2,1,0,0,0,0,False,no,True,False,0.6574959754943848,1.0000001192092896
2164,20984336,"select: skateboard (7)->relate: car,to the right of,s (0) [0]->exist: ? [1]",n12214,no,1,0,0,1,0,0,1,0,0,0,0,0,False,yes,False,False,0.8447895050048828,0.7000375390052795
2165,201682449,"select: racket (1)->relate: person,holding onto,s (0) [0]->relate: person,watching,s (8) [1]->query: name [2]",n51658,people,1,1,0,2,0,0,0,0,0,0,0,0,False,man,False,False,0.8789687156677246,0.1626913845539093
2166,201682446,"select: wristband (7)->relate: person,wearing,s (0) [0]->filter pose: standing [1]->relate: blinds,behind,s (-) [2]->exist: ? [3]",n51658,no,1,0,1,2,0,0,1,0,0,0,0,0,False,yes,False,False,1.3388001918792725,0.7000375390052795
2167,20245989,"select: skateboarder (1)->relate: helmet,wearing,o (4) [0]->query: color [1]",n489190,black,1,1,0,1,0,0,0,0,0,0,0,0,False,khaki,False,False,0.9441788196563721,0.4684799909591675
2168,201065572,select: suit (4)->query: color [0],n429883,black,1,1,0,0,0,0,0,0,0,0,0,0,False,dark_blue,False,False,0.3664233684539795,0.45241981744766235
2169,20416717,select: furniture (1)->filter cleanliness: not(clean) [0]->query: name [1],n234722,chair,1,1,1,0,0,0,0,0,0,0,0,0,False,dining_table,False,False,0.3508009910583496,0.43549588322639465
2170,202218477,"select: window (14)->select: jar (7) ->common:  [0, 1]",n578564,material,2,0,0,0,0,0,0,0,0,0,0,1,False,room,False,False,6.925151348114014,0.2559088468551636
2171,202218474,"select: paper towels (13)->select: canisters (10) ->same color:  [0, 1]",n578564,yes,2,0,0,0,0,0,0,0,0,0,1,0,False,yes,True,False,0.7415215969085693,0.9999999403953552
2172,201972804,"select: kite (1)->verify color: green [0]->verify size: large  [0]->and:  [1, 2]",n541482,no,1,0,0,0,2,0,0,0,0,1,0,0,False,no,True,False,0.33728694915771484,1.0000001192092896
2173,201593320,select: tail (13)->query: length [0],n524855,long,1,1,0,0,0,0,0,0,0,0,0,0,False,long,True,False,0.33302855491638184,1.0000001192092896
2174,2075442,"select: grass (12)->relate: animal,standing on,s (2) [0]->query: name [1]",n469525,deer,1,1,0,1,0,0,0,0,0,0,0,0,False,giraffe,False,False,0.856135368347168,0.39331430196762085
2175,20258721,select: child (10)->query: activity [0],n204894,talking,1,1,0,0,0,0,0,0,0,0,0,0,False,posing,False,False,0.3439517021179199,0.3001551032066345
2176,202036806,"select: pepper (4)->exist: ? [0]->select: tomato (-) ->exist: ? [2]->and:  [1, 3]",n200225,no,2,0,0,0,0,0,2,0,0,1,0,0,False,yes,False,False,0.6625795364379883,0.7000375390052795
2177,20244583,select: vehicle (0)->query: name [0],n19152,bus,1,1,0,0,0,0,0,0,0,0,0,0,False,bus,True,False,0.3302326202392578,1.0
2178,20543134,select: container (6)->filter material: metal [0]->query: color [1],n100552,white,1,1,1,0,0,0,0,0,0,0,0,0,False,gray,False,False,0.383861780166626,0.6246989965438843
2179,202073126,"select: animal (3,2,7)->same: type [0]",n219840,no,1,0,0,0,0,0,0,0,0,0,1,0,False,no,True,False,0.35468053817749023,1.0000001192092896
2180,202000853,"select: fence (18)->filter color: brown [0]->verify rel: bush,behind,o (4) [1]",n299528,yes,1,0,1,0,1,0,0,0,0,0,0,0,False,no,False,False,0.901677131652832,0.7000375390052795
2181,20473229,select: clothing (6)->filter: short sleeved [0]->query: name [1],n126891,jersey,1,1,1,0,0,0,0,0,0,0,0,0,False,jersey,True,False,0.35178494453430176,1.0000001192092896
2182,20427836,select: chair (9)->filter color: blue [0]->verify hposition: left [1],n281241,no,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.36600279808044434,0.7000375390052795
2183,20177729,select: meat (1)->filter size: small [0]->query: name [1],n55058,burger,1,1,1,0,0,0,0,0,0,0,0,0,False,steak,False,False,0.35457420349121094,0.5599379539489746
2184,20953045,"select: he (0)->verify race: caucasian [0]->verify gender: female  [0]->and:  [1, 2]",n413319,no,1,0,0,0,2,0,0,0,0,1,0,0,False,no,True,False,0.3444955348968506,1.0000001192092896
2185,20177724,select: meat (1)->query: name [0],n55058,burger,1,1,0,0,0,0,0,0,0,0,0,0,False,steak,False,False,0.34023475646972656,0.5599379539489746
2186,20177725,select: meat (1)->query: name [0],n55058,burger,1,1,0,0,0,0,0,0,0,0,0,0,False,steak,False,False,0.3350226879119873,0.5599379539489746
2187,20177722,"select: restaurant (15)->relate: sofa,inside,s (-) [0]->exist: ? [1]",n55058,no,1,0,0,1,0,0,1,0,0,0,0,0,False,no,True,False,0.65032958984375,1.0000001192092896
2188,20473225,select: clothing (6)->filter color: green [0]->query: name [1],n126891,jersey,1,1,1,0,0,0,0,0,0,0,0,0,False,jersey,True,False,0.3747689723968506,1.0000001192092896
2189,20473226,select: clothing (6)->filter color: green [0]->query: name [1],n126891,jersey,1,1,1,0,0,0,0,0,0,0,0,0,False,jersey,True,False,0.37529683113098145,1.0000001192092896
2190,20178163,"select: plate (6)->relate: _,on top of,s (7) [0]->query: name [1]",n55058,mug,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,2.348182201385498,0.36772239208221436
2191,20178162,"select: plate (6)->relate: _,on top of,s (7) [0]->query: name [1]",n55058,mug,1,1,0,1,0,0,0,0,0,0,0,0,False,dining_table,False,False,2.3586935997009277,0.36772239208221436
2192,20177871,"select: onion (3)->verify rel: cutting board,on top of,o (5) [0]",n55058,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,no,False,False,0.7997870445251465,0.7000375390052795
2193,201751533,"select: tennis ball (5)->relate: lady,near,s (10) [0]->verify: antique [1]",n355567,no,1,0,0,1,1,0,0,0,0,0,0,0,False,no,True,False,0.9283351898193359,1.0000001192092896
2194,20753495,select: curtain (8)->query: size [0],n49438,small,1,1,0,0,0,0,0,0,0,0,0,0,False,little,False,False,0.33911561965942383,0.7627624273300171
2195,201446899,"select: wall (11)->select: toilet paper (2) ->different color:  [0, 1]",n54180,yes,2,0,0,0,0,0,0,0,1,0,0,0,False,yes,True,False,0.7428834438323975,0.9999999403953552
2196,202162463,select: door (-)->exist: ? [0],n69237,no,1,0,0,0,0,0,1,0,0,0,0,0,False,yes,False,False,0.3280794620513916,0.7000375390052795
2197,201935383,"select: camera (9)->relate: woman,to the right of,s (2) [0]->verify rel: sofa,standing in front of,o (-) [1]",n556604,no,1,0,0,1,1,0,0,0,0,0,0,0,False,no,True,False,1.1001992225646973,1.0000001192092896
2198,20936136,select: fence (4)->verify hposition: left [0],n44249,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.3300588130950928,1.0000001192092896
2199,201479447,select: bread (9)->verify hposition: left [0],n181210,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.33736467361450195,1.0000001192092896
2200,201498631,select: keyboard (7)->query: material [0],n315887,plastic,1,1,0,0,0,0,0,0,0,0,0,0,False,porcelain,False,False,0.33413004875183105,0.515528678894043
2201,201498633,"select: desk (15)->filter material: wood [0]->relate: device,on top of,s (7) [1]->query: name [2]",n315887,keyboard,1,1,1,1,0,0,0,0,0,0,0,0,False,keyboard,True,False,0.7796263694763184,1.000000238418579
2202,20149819,"select: cabinet (9)->filter: modern [0]->exist: ? [1]->select: faucet (-) ->filter: modern [3]->exist: ? [4]->or:  [2, 5]",n65866,yes,2,0,2,0,0,0,2,1,0,0,0,0,False,yes,True,False,0.6655664443969727,0.9999999403953552
2203,201479444,select: food (1)->filter hardness: not(soft) [0]->query: name [1],n181210,orange,1,1,1,0,0,0,0,0,0,0,0,0,False,tangerine,False,False,0.3814206123352051,0.53997802734375
2204,20953955,"select: door (10)->relate: _,opening,o (16) [0]->query: name [1]",n498712,office,1,1,0,1,0,0,0,0,0,0,0,0,False,UNSAT,False,False,2.875006914138794,0.0
2205,20827448,"select: sofa (4)->filter color: blue [0]->exist: ? [1]->select: bed (-) ->filter color: blue [3]->exist: ? [4]->or:  [2, 5]",n283587,no,2,0,2,0,0,0,2,1,0,0,0,0,False,no,True,False,0.722790002822876,1.0000001192092896
2206,20942901,"select: shoe (10)->relate: person,wearing,s (2) [0]->query: name [1]",n244826,soccer player,1,1,0,1,0,0,0,0,0,0,0,0,False,girl,False,False,0.836763858795166,0.3191622495651245
2207,20361307,"select: person (2)->filter gender: not(male) [0]->verify rel: glove,wearing,o (1) [1]",n352479,yes,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.7841219902038574,0.9999999403953552
2208,201879067,select: skirt (1)->query: color [0],n496803,black,1,1,0,0,0,0,0,0,0,0,0,0,False,gold,False,False,0.33537721633911133,0.4381381869316101
2209,2017176,"select: pasture (12)->filter: dry [0]->verify: grassy [1]->verify height: tall  [1]->and:  [2, 3]",n324908,no,1,0,1,0,2,0,0,0,0,1,0,0,False,no,True,False,0.34603047370910645,1.0000001192092896
2210,201798413,"select: mirror (0)->verify rel: sink,above,o (-) [0]",n530733,no,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.8873274326324463,0.7000375390052795
2211,20856690,"select: wallet (14)->filter size: not(large) [0]->relate: _,lying next to,s (13) [1]->query: name [2]",n293477,hair clip,1,1,1,1,0,0,0,0,0,0,0,0,False,cell_phone,False,False,3.8694655895233154,0.2388036549091339
2212,20757005,"select: lady (9)->relate: appliance,to the left of,s (7) [0]->query: name [1]",n433532,stove,1,1,0,1,0,0,0,0,0,0,0,0,False,gas_stove,False,False,0.770928144454956,0.777809739112854
2213,201047331,"select: he (0)->verify rel: tie,wearing,o (3) [0]",n234683,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.7870380878448486,0.9999999403953552
2214,20879006,"select: skater (13)->relate: place,in,o (11) [0]->query: name [1]",n259949,parking lot,1,1,0,1,0,0,0,0,0,0,0,0,False,road,False,False,0.7335059642791748,0.4484668970108032
2215,201956902,"select: television (1)->filter size: large [0]->exist: ? [1]->select: printer (-) ->filter size: large [3]->exist: ? [4]->or:  [2, 5]",n536256,no,2,0,2,0,0,0,2,1,0,0,0,0,False,yes,False,False,0.6590595245361328,0.7000375390052795
2216,20879005,"select: skater (13)->relate: place,in,o (11) [0]->query: name [1]",n259949,parking lot,1,1,0,1,0,0,0,0,0,0,0,0,False,road,False,False,0.7436869144439697,0.4484668970108032
2217,201430584,"select: tie (6)->select: dress shirt (10) ->same color:  [0, 1]",n206785,yes,2,0,0,0,0,0,0,0,0,0,1,0,False,yes,True,False,0.6988046169281006,0.9999999403953552
2218,201956906,"select: tv stand (2)->relate: television,on top of,s (1) [0]->choose size: small|large [1]",n536256,small,1,0,0,1,0,1,0,0,0,0,0,0,False,small,True,False,0.6835546493530273,1.0
2219,20345066,select: shirt (7)->query: color [0],n560243,white,1,1,0,0,0,0,0,0,0,0,0,0,False,tan,False,False,0.33596158027648926,0.5847998261451721
2220,20741395,"select: table (9)->verify width: wide [0]->verify material: wood  [0]->and:  [1, 2]",n23762,yes,1,0,0,0,2,0,0,0,0,1,0,0,False,no,False,False,0.3573920726776123,0.7000375390052795
2221,201207407,select: glass (7)->query: material [0],n222915,glass,1,1,0,0,0,0,0,0,0,0,0,0,False,leather,False,False,0.35309457778930664,0.375296950340271
2222,201207408,select: glass (7)->query: material [0],n222915,glass,1,1,0,0,0,0,0,0,0,0,0,0,False,leather,False,False,0.3530714511871338,0.375296950340271
2223,201795894,select: man (7)->choose fatness: skinny|fat [0],n119944,skinny,1,0,0,0,0,1,0,0,0,0,0,0,False,skinny,True,False,0.3441884517669678,1.000000238418579
2224,20295729,"select: bed (9)->filter width: wide [0]->verify color: purple [1]->verify hardness: soft  [1]->and:  [2, 3]",n162586,yes,1,0,1,0,2,0,0,0,0,1,0,0,False,yes,True,False,0.37025928497314453,0.9999999403953552
2225,20381328,"select: keyboard (8)->relate: desk,under,s (11) [0]->relate: furniture,under,s (13) [1]->query: name [2]",n398257,chair,1,1,0,2,0,0,0,0,0,0,0,0,False,desk,False,False,1.1391472816467285,0.5706405639648438
2226,201879056,"select: athlete (7)->relate: skirt,wearing,o (1) [0]->query: length [1]",n496803,short,1,1,0,1,0,0,0,0,0,0,0,0,False,long,False,False,0.6678016185760498,0.6480144262313843
2227,20611750,select: spoon (4)->verify size: small [0],n28996,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,UNSAT,False,False,0.3265500068664551,0.0
2228,20285347,"select: curtain (9)->relate: picture,to the left of,s (18) [0]->verify shape: rectangular [1]->verify color: white  [1]->and:  [2, 3]",n192021,no,1,0,0,1,2,0,0,0,0,1,0,0,False,no,True,False,0.9152562618255615,1.0000001192092896
2229,201412272,"select: cap (1)->relate: person,wearing,s (0) [0]->query: name [1]",n143672,skier,1,1,0,1,0,0,0,0,0,0,0,0,False,man,False,False,0.8588531017303467,0.16851255297660828
2230,201412273,"select: cap (1)->relate: person,wearing,s (0) [0]->query: name [1]",n143672,skier,1,1,0,1,0,0,0,0,0,0,0,0,False,man,False,False,0.8627443313598633,0.16851255297660828
2231,202208445,"select: bicycle (3)->relate: bus,to the right of,s (7) [0]->exist: ? [1]",n124651,no,1,0,0,1,0,0,1,0,0,0,0,0,False,yes,False,False,0.8894431591033936,0.7000375390052795
2232,20381327,"select: desk (11)->relate: _,under,s (13) [0]->query: name [1]",n398257,chair,1,1,0,1,0,0,0,0,0,0,0,0,False,carpet,False,False,2.9814486503601074,0.4535333812236786
2233,201412275,"select: skier (0)->filter gender: not(female) [0]->verify rel: glove,wearing,o (-) [1]",n143672,no,1,0,1,0,1,0,0,0,0,0,0,0,False,yes,False,False,0.8641557693481445,0.7000375390052795
2234,202001064,"select: skater (3)->relate: house,to the right of,s (8) [0]->query: height [1]",n299528,short,1,1,0,1,0,0,0,0,0,0,0,0,False,short,True,False,0.840888500213623,0.9999999403953552
2235,201576909,select: goat (2)->verify color: white [0],n187961,no,1,0,0,0,1,0,0,0,0,0,0,0,False,no,True,False,0.36789488792419434,1.0000001192092896
2236,202121546,"select: countertop (14)->relate: appliance,behind,o (6) [0]->query: name [1]",n140421,refrigerator,1,1,0,1,0,0,0,0,0,0,0,0,False,dishwasher,False,False,0.8480386734008789,0.3829237222671509
2237,202121544,"select: countertop (14)->verify rel: cupboard,below,o (11) [0]",n140421,yes,1,0,0,0,1,0,0,0,0,0,0,0,False,yes,True,False,0.8418581485748291,0.9999999403953552
2238,201360477,"select: picture (14)->select: wall (15) ->common:  [0, 1]",n541688,color,2,0,0,0,0,0,0,0,0,0,0,1,False,pose,False,False,1.941544532775879,0.21110595762729645
2239,2076755,select: vehicle (8)->filter weight: heavy [0]->query: name [1],n214497,cars,1,1,1,0,0,0,0,0,0,0,0,0,False,suv,False,False,0.3605656623840332,0.5243620276451111
2240,2076751,select: vehicle (8)->filter color: dark [0]->query: name [1],n214497,cars,1,1,1,0,0,0,0,0,0,0,0,0,False,suv,False,False,0.37211084365844727,0.5243620276451111
